mpicxx -O3 -DUSE_HIP -w src/task1.cu -o build/task1
mpicxx -O3 -DUSE_HIP -w src/task2.cu -o build/task2
Running task1...
Iteration 100, Residual: 1.612945e+06, Error: 2.524606e+03
Iteration 74700, Residual: 8.716050e+02, Error: 1.491450e+01
Iteration 74800, Residual: 8.657602e+02, Error: 1.481447e+01
Iteration 74900, Residual: 8.599546e+02, Error: 1.471511e+01
Iteration 75000, Residual: 8.541880e+02, Error: 1.461641e+01
Iteration 75100, Residual: 8.484600e+02, Error: 1.451838e+01
Iteration 75200, Residual: 8.427704e+02, Error: 1.442100e+01
Iteration 75300, Residual: 8.371190e+02, Error: 1.432428e+01
Iteration 75400, Residual: 8.315054e+02, Error: 1.422821e+01
Iteration 75500, Residual: 8.259295e+02, Error: 1.413278e+01
Iteration 75600, Residual: 8.203910e+02, Error: 1.403799e+01
Iteration 75700, Residual: 8.148897e+02, Error: 1.394384e+01
Iteration 75800, Residual: 8.094252e+02, Error: 1.385031e+01
Iteration 75900, Residual: 8.039974e+02, Error: 1.375742e+01
Iteration 76000, Residual: 7.986059e+02, Error: 1.366515e+01
Iteration 76100, Residual: 7.932507e+02, Error: 1.357349e+01
Iteration 76200, Residual: 7.879313e+02, Error: 1.348246e+01
Iteration 76300, Residual: 7.826476e+02, Error: 1.339203e+01
Iteration 76400, Residual: 7.773993e+02, Error: 1.330221e+01
Iteration 76500, Residual: 7.721863e+02, Error: 1.321299e+01
Iteration 76600, Residual: 7.670082e+02, Error: 1.312437e+01
Iteration 76700, Residual: 7.618648e+02, Error: 1.303634e+01
Iteration 76800, Residual: 7.567559e+02, Error: 1.294891e+01
Iteration 76900, Residual: 7.516812e+02, Error: 1.286206e+01
Iteration 77000, Residual: 7.466406e+02, Error: 1.277579e+01
Iteration 77100, Residual: 7.416338e+02, Error: 1.269011e+01
Iteration 77200, Residual: 7.366606e+02, Error: 1.260499e+01
Iteration 77300, Residual: 7.317207e+02, Error: 1.252045e+01
Iteration 77400, Residual: 7.268139e+02, Error: 1.243648e+01
Iteration 77500, Residual: 7.219401e+02, Error: 1.235307e+01
Iteration 77600, Residual: 7.170989e+02, Error: 1.227022e+01
Iteration 77700, Residual: 7.122902e+02, Error: 1.218792e+01
Iteration 77800, Residual: 7.075138e+02, Error: 1.210618e+01
Iteration 77900, Residual: 7.027693e+02, Error: 1.202498e+01
Iteration 78000, Residual: 6.980567e+02, Error: 1.194433e+01
Iteration 78100, Residual: 6.933757e+02, Error: 1.186422e+01
Iteration 78200, Residual: 6.887261e+02, Error: 1.178465e+01
Iteration 78300, Residual: 6.841076e+02, Error: 1.170561e+01
Iteration 78400, Residual: 6.795201e+02, Error: 1.162710e+01
Iteration 78500, Residual: 6.749634e+02, Error: 1.154912e+01
Iteration 78600, Residual: 6.704373e+02, Error: 1.147166e+01
Iteration 78700, Residual: 6.659415e+02, Error: 1.139472e+01
Iteration 78800, Residual: 6.614758e+02, Error: 1.131830e+01
Iteration 78900, Residual: 6.570401e+02, Error: 1.124239e+01
Iteration 79000, Residual: 6.526341e+02, Error: 1.116699e+01
Iteration 79100, Residual: 6.482577e+02, Error: 1.109209e+01
Iteration 79200, Residual: 6.439106e+02, Error: 1.101770e+01
Iteration 79300, Residual: 6.395927e+02, Error: 1.094381e+01
Iteration 79400, Residual: 6.353038e+02, Error: 1.087041e+01
Iteration 79500, Residual: 6.310435e+02, Error: 1.079750e+01
Iteration 79600, Residual: 6.268119e+02, Error: 1.072509e+01
Iteration 79700, Residual: 6.226086e+02, Error: 1.065316e+01
Iteration 79800, Residual: 6.184336e+02, Error: 1.058171e+01
Iteration 79900, Residual: 6.142865e+02, Error: 1.051074e+01
Iteration 80000, Residual: 6.101672e+02, Error: 1.044025e+01
Iteration 80100, Residual: 6.060756e+02, Error: 1.037023e+01
Iteration 80200, Residual: 6.020114e+02, Error: 1.030068e+01
Iteration 80300, Residual: 5.979744e+02, Error: 1.023160e+01
Iteration 80400, Residual: 5.939645e+02, Error: 1.016298e+01
Iteration 80500, Residual: 5.899815e+02, Error: 1.009482e+01
Iteration 80600, Residual: 5.860252e+02, Error: 1.002712e+01
Iteration 80700, Residual: 5.820955e+02, Error: 9.959867e+00
Iteration 80800, Residual: 5.781921e+02, Error: 9.893071e+00
Iteration 80900, Residual: 5.743149e+02, Error: 9.826722e+00
Iteration 81000, Residual: 5.704636e+02, Error: 9.760819e+00
Iteration 81100, Residual: 5.666382e+02, Error: 9.695358e+00
Iteration 81200, Residual: 5.628385e+02, Error: 9.630336e+00
Iteration 81300, Residual: 5.590642e+02, Error: 9.565751e+00
Iteration 81400, Residual: 5.553152e+02, Error: 9.501598e+00
Iteration 81500, Residual: 5.515914e+02, Error: 9.437877e+00
Iteration 81600, Residual: 5.478926e+02, Error: 9.374582e+00
Iteration 81700, Residual: 5.442185e+02, Error: 9.311713e+00
Iteration 81800, Residual: 5.405691e+02, Error: 9.249265e+00
Iteration 81900, Residual: 5.369442e+02, Error: 9.187236e+00
Iteration 82000, Residual: 5.333435e+02, Error: 9.125624e+00
Iteration 82100, Residual: 5.297671e+02, Error: 9.064424e+00
Iteration 82200, Residual: 5.262146e+02, Error: 9.003636e+00
Iteration 82300, Residual: 5.226859e+02, Error: 8.943255e+00
Iteration 82400, Residual: 5.191809e+02, Error: 8.883280e+00
Iteration 82500, Residual: 5.156994e+02, Error: 8.823707e+00
Iteration 82600, Residual: 5.122412e+02, Error: 8.764534e+00
Iteration 82700, Residual: 5.088062e+02, Error: 8.705757e+00
Iteration 82800, Residual: 5.053943e+02, Error: 8.647376e+00
Iteration 82900, Residual: 5.020052e+02, Error: 8.589386e+00
Iteration 83000, Residual: 4.986389e+02, Error: 8.531785e+00
Iteration 83100, Residual: 4.952951e+02, Error: 8.474570e+00
Iteration 83200, Residual: 4.919738e+02, Error: 8.417740e+00
Iteration 83300, Residual: 4.886747e+02, Error: 8.361291e+00
Iteration 83400, Residual: 4.853978e+02, Error: 8.305221e+00
Iteration 83500, Residual: 4.821428e+02, Error: 8.249527e+00
Iteration 83600, Residual: 4.789096e+02, Error: 8.194207e+00
Iteration 83700, Residual: 4.756982e+02, Error: 8.139258e+00
Iteration 83800, Residual: 4.725082e+02, Error: 8.084678e+00
Iteration 83900, Residual: 4.693397e+02, Error: 8.030464e+00
Iteration 84000, Residual: 4.661924e+02, Error: 7.976614e+00
Iteration 84100, Residual: 4.630662e+02, Error: 7.923125e+00
Iteration 84200, Residual: 4.599610e+02, Error: 7.869995e+00
Iteration 84300, Residual: 4.568766e+02, Error: 7.817222e+00
Iteration 84400, Residual: 4.538129e+02, Error: 7.764803e+00
Iteration 84500, Residual: 4.507697e+02, Error: 7.712736e+00
Iteration 84600, Residual: 4.477470e+02, Error: 7.661019e+00
Iteration 84700, Residual: 4.447445e+02, Error: 7.609648e+00
Iteration 84800, Residual: 4.417621e+02, Error: 7.558622e+00
Iteration 84900, Residual: 4.387998e+02, Error: 7.507939e+00
Iteration 85000, Residual: 4.358573e+02, Error: 7.457596e+00
Iteration 85100, Residual: 4.329345e+02, Error: 7.407591e+00
Iteration 85200, Residual: 4.300313e+02, Error: 7.357921e+00
Iteration 85300, Residual: 4.271477e+02, Error: 7.308585e+00
Iteration 85400, Residual: 4.242833e+02, Error: 7.259580e+00
Iteration 85500, Residual: 4.214381e+02, Error: 7.210904e+00
Iteration 85600, Residual: 4.186121e+02, Error: 7.162555e+00
Iteration 85700, Residual: 4.158050e+02, Error: 7.114530e+00
Iteration 85800, Residual: 4.130167e+02, Error: 7.066827e+00
Iteration 85900, Residual: 4.102471e+02, Error: 7.019445e+00
Iteration 86000, Residual: 4.074960e+02, Error: 6.972381e+00
Iteration 86100, Residual: 4.047635e+02, Error: 6.925633e+00
Iteration 86200, Residual: 4.020492e+02, Error: 6.879198e+00
Iteration 86300, Residual: 3.993531e+02, Error: 6.833076e+00
Iteration 86400, Residual: 3.966752e+02, Error: 6.787263e+00
Iteration 86500, Residual: 3.940152e+02, Error: 6.741757e+00
Iteration 86600, Residual: 3.913730e+02, Error: 6.696557e+00
Iteration 86700, Residual: 3.887485e+02, Error: 6.651661e+00
Iteration 86800, Residual: 3.861417e+02, Error: 6.607065e+00
Iteration 86900, Residual: 3.835523e+02, Error: 6.562770e+00
Iteration 87000, Residual: 3.809803e+02, Error: 6.518771e+00
Iteration 87100, Residual: 3.784255e+02, Error: 6.475068e+00
Iteration 87200, Residual: 3.758878e+02, Error: 6.431659e+00
Iteration 87300, Residual: 3.733672e+02, Error: 6.388541e+00
Iteration 87400, Residual: 3.708635e+02, Error: 6.345712e+00
Iteration 87500, Residual: 3.683766e+02, Error: 6.303171e+00
Iteration 87600, Residual: 3.659063e+02, Error: 6.260916e+00
Iteration 87700, Residual: 3.634526e+02, Error: 6.218944e+00
Iteration 87800, Residual: 3.610154e+02, Error: 6.177254e+00
Iteration 87900, Residual: 3.585945e+02, Error: 6.135845e+00
Iteration 88000, Residual: 3.561899e+02, Error: 6.094713e+00
Iteration 88100, Residual: 3.538013e+02, Error: 6.053857e+00
Iteration 88200, Residual: 3.514288e+02, Error: 6.013276e+00
Iteration 88300, Residual: 3.490722e+02, Error: 5.972967e+00
Iteration 88400, Residual: 3.467314e+02, Error: 5.932929e+00
Iteration 88500, Residual: 3.444063e+02, Error: 5.893160e+00
Iteration 88600, Residual: 3.420968e+02, Error: 5.853658e+00
Iteration 88700, Residual: 3.398028e+02, Error: 5.814421e+00
Iteration 88800, Residual: 3.375241e+02, Error: 5.775448e+00
Iteration 88900, Residual: 3.352608e+02, Error: 5.736736e+00
Iteration 89000, Residual: 3.330126e+02, Error: 5.698285e+00
Iteration 89100, Residual: 3.307795e+02, Error: 5.660091e+00
Iteration 89200, Residual: 3.285613e+02, Error: 5.622155e+00
Iteration 89300, Residual: 3.263581e+02, Error: 5.584473e+00
Iteration 89400, Residual: 3.241696e+02, Error: 5.547044e+00
Iteration 89500, Residual: 3.219958e+02, Error: 5.509866e+00
Iteration 89600, Residual: 3.198365e+02, Error: 5.472939e+00
Iteration 89700, Residual: 3.176918e+02, Error: 5.436259e+00
Iteration 89800, Residual: 3.155614e+02, Error: 5.399826e+00
Iteration 89900, Residual: 3.134453e+02, Error: 5.363637e+00
Iteration 90000, Residual: 3.113434e+02, Error: 5.327692e+00
Iteration 90100, Residual: 3.092556e+02, Error: 5.291988e+00
Iteration 90200, Residual: 3.071818e+02, Error: 5.256524e+00
Iteration 90300, Residual: 3.051219e+02, Error: 5.221298e+00
Iteration 90400, Residual: 3.030759e+02, Error: 5.186309e+00
Iteration 90500, Residual: 3.010435e+02, Error: 5.151555e+00
Iteration 90600, Residual: 2.990248e+02, Error: 5.117034e+00
Iteration 90700, Residual: 2.970196e+02, Error: 5.082746e+00
Iteration 90800, Residual: 2.950278e+02, Error: 5.048688e+00
Iteration 90900, Residual: 2.930494e+02, Error: 5.014858e+00
Iteration 91000, Residual: 2.910843e+02, Error: 4.981256e+00
Iteration 91100, Residual: 2.891324e+02, Error: 4.947880e+00
Iteration 91200, Residual: 2.871935e+02, Error: 4.914728e+00
Iteration 91300, Residual: 2.852677e+02, Error: 4.881799e+00
Iteration 91400, Residual: 2.833547e+02, Error: 4.849091e+00
Iteration 91500, Residual: 2.814546e+02, Error: 4.816603e+00
Iteration 91600, Residual: 2.795672e+02, Error: 4.784333e+00
Iteration 91700, Residual: 2.776925e+02, Error: 4.752280e+00
Iteration 91800, Residual: 2.758304e+02, Error: 4.720443e+00
Iteration 91900, Residual: 2.739807e+02, Error: 4.688819e+00
Iteration 92000, Residual: 2.721435e+02, Error: 4.657408e+00
Iteration 92100, Residual: 2.703185e+02, Error: 4.626208e+00
Iteration 92200, Residual: 2.685058e+02, Error: 4.595218e+00
Iteration 92300, Residual: 2.667053e+02, Error: 4.564437e+00
Iteration 92400, Residual: 2.649168e+02, Error: 4.533862e+00
Iteration 92500, Residual: 2.631403e+02, Error: 4.503493e+00
Iteration 92600, Residual: 2.613758e+02, Error: 4.473327e+00
Iteration 92700, Residual: 2.596231e+02, Error: 4.443365e+00
Iteration 92800, Residual: 2.578821e+02, Error: 4.413604e+00
Iteration 92900, Residual: 2.561528e+02, Error: 4.384043e+00
Iteration 93000, Residual: 2.544351e+02, Error: 4.354681e+00
Iteration 93100, Residual: 2.527289e+02, Error: 4.325517e+00
Iteration 93200, Residual: 2.510341e+02, Error: 4.296548e+00
Iteration 93300, Residual: 2.493508e+02, Error: 4.267775e+00
Iteration 93400, Residual: 2.476787e+02, Error: 4.239195e+00
Iteration 93500, Residual: 2.460178e+02, Error: 4.210807e+00
Iteration 93600, Residual: 2.443681e+02, Error: 4.182610e+00
Iteration 93700, Residual: 2.427294e+02, Error: 4.154602e+00
Iteration 93800, Residual: 2.411017e+02, Error: 4.126783e+00
Iteration 93900, Residual: 2.394849e+02, Error: 4.099151e+00
Iteration 94000, Residual: 2.378790e+02, Error: 4.071705e+00
Iteration 94100, Residual: 2.362838e+02, Error: 4.044444e+00
Iteration 94200, Residual: 2.346993e+02, Error: 4.017366e+00
Iteration 94300, Residual: 2.331255e+02, Error: 3.990470e+00
Iteration 94400, Residual: 2.315622e+02, Error: 3.963755e+00
Iteration 94500, Residual: 2.300094e+02, Error: 3.937220e+00
Iteration 94600, Residual: 2.284670e+02, Error: 3.910863e+00
Iteration 94700, Residual: 2.269350e+02, Error: 3.884683e+00
Iteration 94800, Residual: 2.254132e+02, Error: 3.858680e+00
Iteration 94900, Residual: 2.239016e+02, Error: 3.832852e+00
Iteration 95000, Residual: 2.224002e+02, Error: 3.807198e+00
Iteration 95100, Residual: 2.209088e+02, Error: 3.781716e+00
Iteration 95200, Residual: 2.194275e+02, Error: 3.756405e+00
Iteration 95300, Residual: 2.179560e+02, Error: 3.731265e+00
Iteration 95400, Residual: 2.164945e+02, Error: 3.706295e+00
Iteration 95500, Residual: 2.150427e+02, Error: 3.681492e+00
Iteration 95600, Residual: 2.136007e+02, Error: 3.656856e+00
Iteration 95700, Residual: 2.121683e+02, Error: 3.632386e+00
Iteration 95800, Residual: 2.107455e+02, Error: 3.608081e+00
Iteration 95900, Residual: 2.093323e+02, Error: 3.583940e+00
Iteration 96000, Residual: 2.079286e+02, Error: 3.559961e+00
Iteration 96100, Residual: 2.065343e+02, Error: 3.536143e+00
Iteration 96200, Residual: 2.051493e+02, Error: 3.512486e+00
Iteration 96300, Residual: 2.037736e+02, Error: 3.488988e+00
Iteration 96400, Residual: 2.024072e+02, Error: 3.465649e+00
Iteration 96500, Residual: 2.010499e+02, Error: 3.442466e+00
Iteration 96600, Residual: 1.997017e+02, Error: 3.419440e+00
Iteration 96700, Residual: 1.983625e+02, Error: 3.396569e+00
Iteration 96800, Residual: 1.970323e+02, Error: 3.373851e+00
Iteration 96900, Residual: 1.957111e+02, Error: 3.351287e+00
Iteration 97000, Residual: 1.943987e+02, Error: 3.328875e+00
Iteration 97100, Residual: 1.930951e+02, Error: 3.306614e+00
Iteration 97200, Residual: 1.918002e+02, Error: 3.284503e+00
Iteration 97300, Residual: 1.905141e+02, Error: 3.262541e+00
Iteration 97400, Residual: 1.892365e+02, Error: 3.240726e+00
Iteration 97500, Residual: 1.879675e+02, Error: 3.219059e+00
Iteration 97600, Residual: 1.867071e+02, Error: 3.197538e+00
Iteration 97700, Residual: 1.854551e+02, Error: 3.176162e+00
Iteration 97800, Residual: 1.842114e+02, Error: 3.154930e+00
Iteration 97900, Residual: 1.829762e+02, Error: 3.133841e+00
Iteration 98000, Residual: 1.817492e+02, Error: 3.112894e+00
Iteration 98100, Residual: 1.805304e+02, Error: 3.092088e+00
Iteration 98200, Residual: 1.793198e+02, Error: 3.071423e+00
Iteration 98300, Residual: 1.781173e+02, Error: 3.050897e+00
Iteration 98400, Residual: 1.769229e+02, Error: 3.030509e+00
Iteration 98500, Residual: 1.757365e+02, Error: 3.010259e+00
Iteration 98600, Residual: 1.745580e+02, Error: 2.990146e+00
Iteration 98700, Residual: 1.733875e+02, Error: 2.970168e+00
Iteration 98800, Residual: 1.722248e+02, Error: 2.950325e+00
Iteration 98900, Residual: 1.710699e+02, Error: 2.930615e+00
Iteration 99000, Residual: 1.699227e+02, Error: 2.911039e+00
Iteration 99100, Residual: 1.687833e+02, Error: 2.891595e+00
Iteration 99200, Residual: 1.676514e+02, Error: 2.872282e+00
Iteration 99300, Residual: 1.665272e+02, Error: 2.853099e+00
Iteration 99400, Residual: 1.654105e+02, Error: 2.834046e+00
Iteration 99500, Residual: 1.643013e+02, Error: 2.815121e+00
Iteration 99600, Residual: 1.631995e+02, Error: 2.796324e+00
Iteration 99700, Residual: 1.621052e+02, Error: 2.777654e+00
Iteration 99800, Residual: 1.610181e+02, Error: 2.759110e+00
Iteration 99900, Residual: 1.599384e+02, Error: 2.740691e+00
Iteration 100000, Residual: 1.588659e+02, Error: 2.722396e+00
Iteration 100100, Residual: 1.578005e+02, Error: 2.704225e+00
Iteration 100200, Residual: 1.567424e+02, Error: 2.686177e+00
Iteration 100300, Residual: 1.556913e+02, Error: 2.668251e+00
Iteration 100400, Residual: 1.546473e+02, Error: 2.650445e+00
Iteration 100500, Residual: 1.536102e+02, Error: 2.632760e+00
Iteration 100600, Residual: 1.525801e+02, Error: 2.615195e+00
Iteration 100700, Residual: 1.515570e+02, Error: 2.597748e+00
Iteration 100800, Residual: 1.505407e+02, Error: 2.580419e+00
Iteration 100900, Residual: 1.495312e+02, Error: 2.563207e+00
Iteration 101000, Residual: 1.485285e+02, Error: 2.546111e+00
Iteration 101100, Residual: 1.475325e+02, Error: 2.529131e+00
Iteration 101200, Residual: 1.465431e+02, Error: 2.512266e+00
Iteration 101300, Residual: 1.455604e+02, Error: 2.495515e+00
Iteration 101400, Residual: 1.445843e+02, Error: 2.478877e+00
Iteration 101500, Residual: 1.436148e+02, Error: 2.462352e+00
Iteration 101600, Residual: 1.426518e+02, Error: 2.445938e+00
Iteration 101700, Residual: 1.416952e+02, Error: 2.429635e+00
Iteration 101800, Residual: 1.407450e+02, Error: 2.413443e+00
Iteration 101900, Residual: 1.398012e+02, Error: 2.397360e+00
Iteration 102000, Residual: 1.388637e+02, Error: 2.381386e+00
Iteration 102100, Residual: 1.379325e+02, Error: 2.365520e+00
Iteration 102200, Residual: 1.370076e+02, Error: 2.349761e+00
Iteration 102300, Residual: 1.360888e+02, Error: 2.334109e+00
Iteration 102400, Residual: 1.351762e+02, Error: 2.318563e+00
Iteration 102500, Residual: 1.342698e+02, Error: 2.303123e+00
Iteration 102600, Residual: 1.333694e+02, Error: 2.287786e+00
Iteration 102700, Residual: 1.324751e+02, Error: 2.272554e+00
Iteration 102800, Residual: 1.315867e+02, Error: 2.257425e+00
Iteration 102900, Residual: 1.307043e+02, Error: 2.242398e+00
Iteration 103000, Residual: 1.298278e+02, Error: 2.227473e+00
Iteration 103100, Residual: 1.289572e+02, Error: 2.212650e+00
Iteration 103200, Residual: 1.280925e+02, Error: 2.197926e+00
Iteration 103300, Residual: 1.272335e+02, Error: 2.183303e+00
Iteration 103400, Residual: 1.263803e+02, Error: 2.168778e+00
Iteration 103500, Residual: 1.255328e+02, Error: 2.154352e+00
Iteration 103600, Residual: 1.246910e+02, Error: 2.140024e+00
Iteration 103700, Residual: 1.238549e+02, Error: 2.125793e+00
Iteration 103800, Residual: 1.230244e+02, Error: 2.111659e+00
Iteration 103900, Residual: 1.221994e+02, Error: 2.097620e+00
Iteration 104000, Residual: 1.213799e+02, Error: 2.083677e+00
Iteration 104100, Residual: 1.205660e+02, Error: 2.069828e+00
Iteration 104200, Residual: 1.197575e+02, Error: 2.056073e+00
Iteration 104300, Residual: 1.189544e+02, Error: 2.042412e+00
Iteration 104400, Residual: 1.181568e+02, Error: 2.028843e+00
Iteration 104500, Residual: 1.173644e+02, Error: 2.015367e+00
Iteration 104600, Residual: 1.165774e+02, Error: 2.001982e+00
Iteration 104700, Residual: 1.157957e+02, Error: 1.988688e+00
Iteration 104800, Residual: 1.150192e+02, Error: 1.975484e+00
Iteration 104900, Residual: 1.142479e+02, Error: 1.962370e+00
Iteration 105000, Residual: 1.134817e+02, Error: 1.949345e+00
Iteration 105100, Residual: 1.127208e+02, Error: 1.936408e+00
Iteration 105200, Residual: 1.119649e+02, Error: 1.923560e+00
Iteration 105300, Residual: 1.112141e+02, Error: 1.910799e+00
Iteration 105400, Residual: 1.104683e+02, Error: 1.898125e+00
Iteration 105500, Residual: 1.097275e+02, Error: 1.885536e+00
Iteration 105600, Residual: 1.089917e+02, Error: 1.873034e+00
Iteration 105700, Residual: 1.082608e+02, Error: 1.860616e+00
Iteration 105800, Residual: 1.075349e+02, Error: 1.848284e+00
Iteration 105900, Residual: 1.068138e+02, Error: 1.836035e+00
Iteration 106000, Residual: 1.060975e+02, Error: 1.823869e+00
Iteration 106100, Residual: 1.053860e+02, Error: 1.811786e+00
Iteration 106200, Residual: 1.046793e+02, Error: 1.799786e+00
